tt3849692,Operator,"When the daughter of veteran 911 call center operator Pamela, and her estranged husband Jeremy, a Senior Police Officer, is kidnapped and held hostage, they are left desperate, with no choice but to follow the kidnapper's rules: send messages through dispatch for all police and fire units to scatter to remote locations throughout the city where they are met with chaos. Not knowing who or why, the one thing they do know is if they fail to discreetly collaborate with one another - they will be solely responsible for facilitating the biggest crime in the city's history. Now they must race against the clock to make the choice of their lives - save the city - or save their daughter.",0
tt1883367,The Human Centipede 3 (Final Sequence),"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",0
tt3496372,The Intruders,"After the traumatic loss of her mother, a teenaged girl tries to uncover the dark secrets behind her new home, in spite of her father's disbelief.",0
tt3520418,We Are Still Here,"After the death of their college age son, Anne and Paul Sacchetti relocate to the snowswept New England hamlet of Aylesbury, a sleepy village where all is most certainly not as it seems. When strange sounds and eerie feelings convince Anne that her son's spirit is still with them, they invite an eccentric, New Age couple to help them get to the bottom of the mystery.",0
tt4137924,Monster High: Haunted,"Lurk what's waiting for the Monster High ghouls when they bring their killer fashion to the howlways of the spooktacular Haunted High! When the ghouls of Monster High follow Spectra Vondergeist one day, they discover a creeperiffic Ghost World with an all-spirit school. But their scary-cute student bodies are hardly welcome with the very strict Principal Revenant, and she punishes Spectra with frightful detention chains that prevent her from re-joining Monster High. Now, it's up to the imperfectly perfect friends to take on ghostly forms in order to save one of their own from disappearing forever!",0
tt4685096,3-Headed Shark Attack,"The worldâ€™s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find.",0
tt4511566,Navy Seals vs. Zombies,"A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",0
tt4227282,Wrecker,"Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker who forces them to play a deadly game of cat and mouse. (IMDB)",0
tt3793788,The Escort,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",0
tt1663655,Martyrs,A woman and her childhood friend seek out revenge on those who victimized and abused them.,0
tt2321502,Uncanny,"For ten years, inventor David Kressen has lived in seclusion with his inventions, including Adam, a robot with incredible lifelike human qualities. When reporter Joy Andrews is given access to their unconventional facility, she is alternately repelled and attracted to the scientist and his creation. But as Adam exhibits emergent behavior of anger and jealousy towards her, she finds herself increasingly entangled in a web of deception where no oneâ€™s motives are easily decipherable.",0
tt3856042,Bad Hair Day,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city.",0
tt1519461,Area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",0
tt4547120,San Andreas Quake,"When a discredited L.A. Seismologist warns of an impending 12.7 earthquake, no one takes her seriously. Now on her own, she races desperately to get her family to safety before the earthquake breaks Los Angeles apart from the mainland.",0
tt3687398,The Runner,"In the aftermath of the BP oil spill, an idealistic but imperfect New Orleans politician (Nicolas Cage) finds his plans of restoration unraveling as his own life becomes contaminated with corruption, scandal and deceit.",0
tt3090670,Advantageous,"In a near-future city where soaring opulence overshadows economic hardship, Gwen and her daughter, Jules, do all they can to hold on to their joy, despite the instability surfacing in their world.",0
tt3155242,Partisan,"On the edge of a crumbling city, 11-year-old Alexander lives in a sequestered commune alongside other children, their mothers, and charismatic leader, Gregori. Gregori teaches the children how to raise livestock, grow vegetables, work as a community - and how to kill. With the birth of a new baby brother weighing on his mind, Alexander begins to question Gregoriâ€™s overpowering influence on the children and their training to become assassins. Threatened by his increasing unwillingness to fall in line, Gregoriâ€™s behavior turns erratic and adversarial toward the child he once considered a son. With the two set dangerously at odds and the communeâ€™s way of life disintegrating, the residents fear a violent resolution is at hand.",0
tt4386242,R.L. Stine's Monsterville: The Cabinet of Souls,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,0
tt3774466,Ashby,"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby â€“ who turns out to be a retired CIA assassin â€“ deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.",0
